,image_id,image_url
205,57727423edc2cb3880caecfb,https://uploads0.wikiart.org/images/pablo-picasso/study-to-two-sisters-1902.jpg
206,57727427edc2cb3880caf31e,https://uploads5.wikiart.org/images/pablo-picasso/the-visit-the-two-sisters-1902.jpg
207,57727427edc2cb3880caf32e,https://uploads3.wikiart.org/images/pablo-picasso/the-woman-with-the-edge-1902.jpg
208,5772742bedc2cb3880cafa6e,https://uploads5.wikiart.org/images/pablo-picasso/woman-in-a-shawl-1902.jpg
209,5772742cedc2cb3880cafabe,https://uploads4.wikiart.org/images/pablo-picasso/woman-in-blue-1902-1.jpg
210,57727661edc2cb3880d14e9b,https://uploads4.wikiart.org/images/marcel-duchamp/parva-domus-magna-quies-1902.jpg
211,57727661edc2cb3880d14eab,https://uploads3.wikiart.org/images/marcel-duchamp/play-1902.jpg
212,577276b7edc2cb3880d2797a,https://uploads8.wikiart.org/images/francis-picabia/spanish-woman.jpg
213,57727a29edc2cb3880ddb7ec,https://uploads2.wikiart.org/images/frantisek-kupka/always-poor-1902.jpg
214,57727a2aedc2cb3880ddb8fc,https://uploads5.wikiart.org/images/frantisek-kupka/equality-money-1902.jpg
215,57727a2aedc2cb3880ddb92c,https://uploads5.wikiart.org/images/frantisek-kupka/front-cover-of-the-l-argent-issue-from-l-assiette-au-beurre-1902.jpg
216,57727a2aedc2cb3880ddb96c,https://uploads4.wikiart.org/images/frantisek-kupka/i-do-not-care-1902.jpg
217,57727a2bedc2cb3880ddbaf8,https://uploads4.wikiart.org/images/frantisek-kupka/sleeping-face-1902.jpg
218,57727a47edc2cb3880dde787,https://uploads7.wikiart.org/images/martiros-saryan/armenian-village-1902.jpg
219,57727a5dedc2cb3880de5fdb,https://uploads8.wikiart.org/images/martiros-saryan/peasants-1902.jpg
220,57727a5eedc2cb3880de6091,https://uploads4.wikiart.org/images/martiros-saryan/plow-1902.jpg
221,57727a65edc2cb3880de6b21,https://uploads8.wikiart.org/images/martiros-saryan/village-makravank-1902.jpg
222,57727d89edc2cb3880e7e96d,https://uploads1.wikiart.org/images/max-kurzweil/martha-kurzweil-before-an-easel-1902.jpg
223,57727d89edc2cb3880e7ea09,https://uploads4.wikiart.org/images/max-kurzweil/seated-nude-facing-right-and-meditating.jpg
224,57727e96edc2cb3880eb8013,https://uploads5.wikiart.org/images/jose-gutierrez-solana/children-with-the-lamp.jpg
225,57727ffdedc2cb3880efd879,https://uploads4.wikiart.org/images/tivadar-kosztka-csontvary/blossoming-almonds-in-taormina-1902.jpg
226,57727ffdedc2cb3880efd909,https://uploads5.wikiart.org/images/tivadar-kosztka-csontvary/old-fisherman-1902.jpg
227,57727ffdedc2cb3880efd959,https://uploads4.wikiart.org/images/tivadar-kosztka-csontvary/rendez-vous-of-lovers-1902.jpg
228,57727ffeedc2cb3880efda29,https://uploads1.wikiart.org/images/tivadar-kosztka-csontvary/the-eastern-railway-station-at-night-1902.jpg
